transaction_id,template_id,competencia,descricao,categoria_id,valor_previsto,valor_final,status,considerar_resumo,payment_account_id,payment_group_id,tipo_lancamento,origem
tx-2028-05-moveis-planejados,tpl-moveis-planejados,2028-05,Móveis planejados,cat-fies,"996,47","996,47",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-06-moveis-planejados,tpl-moveis-planejados,2028-06,Móveis planejados,cat-fies,"960,73","960,73",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-07-moveis-planejados,tpl-moveis-planejados,2028-07,Móveis planejados,cat-fies,"926,27","926,27",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-08-moveis-planejados,tpl-moveis-planejados,2028-08,Móveis planejados,cat-fies,"864,97","864,97",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-09-moveis-planejados,tpl-moveis-planejados,2028-09,Móveis planejados,cat-fies,"798,48","798,48",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-10-moveis-planejados,tpl-moveis-planejados,2028-10,Móveis planejados,cat-fies,"769,84","769,84",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-11-moveis-planejados,tpl-moveis-planejados,2028-11,Móveis planejados,cat-fies,"742,23","742,23",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2028-12-moveis-planejados,tpl-moveis-planejados,2028-12,Móveis planejados,cat-fies,"715,61","715,61",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2029-01-moveis-planejados,tpl-moveis-planejados,2029-01,Móveis planejados,cat-fies,"689,95","689,95",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2029-02-moveis-planejados,tpl-moveis-planejados,2029-02,Móveis planejados,cat-fies,"665,2","665,2",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2029-03-moveis-planejados,tpl-moveis-planejados,2029-03,Móveis planejados,cat-fies,"641,34","641,34",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2029-04-moveis-planejados,tpl-moveis-planejados,2029-04,Móveis planejados,cat-fies,"618,37","618,37",PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-07-salario-de-mae,tpl-salario-de-mae,2024-07,Salário de mãe,cat-moveis-planejados,350,350,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-08-salario-de-mae,tpl-salario-de-mae,2024-08,Salário de mãe,cat-moveis-planejados,350,350,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-09-salario-de-mae,tpl-salario-de-mae,2024-09,Salário de mãe,cat-moveis-planejados,350,350,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-10-salario-de-mae,tpl-salario-de-mae,2024-10,Salário de mãe,cat-moveis-planejados,350,350,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-11-salario-de-mae,tpl-salario-de-mae,2024-11,Salário de mãe,cat-moveis-planejados,350,350,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-12-salario-de-mae,tpl-salario-de-mae,2024-12,Salário de mãe,cat-moveis-planejados,350,350,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-01-salario-de-mae,tpl-salario-de-mae,2025-01,Salário de mãe,cat-moveis-planejados,350,350,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-02-salario-de-mae,tpl-salario-de-mae,2025-02,Salário de mãe,cat-moveis-planejados,350,350,PAGO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-03-salario-de-mae,tpl-salario-de-mae,2025-03,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-04-salario-de-mae,tpl-salario-de-mae,2025-04,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-05-salario-de-mae,tpl-salario-de-mae,2025-05,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-06-salario-de-mae,tpl-salario-de-mae,2025-06,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-07-salario-de-mae,tpl-salario-de-mae,2025-07,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-08-salario-de-mae,tpl-salario-de-mae,2025-08,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-09-salario-de-mae,tpl-salario-de-mae,2025-09,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-10-salario-de-mae,tpl-salario-de-mae,2025-10,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-11-salario-de-mae,tpl-salario-de-mae,2025-11,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2025-12-salario-de-mae,tpl-salario-de-mae,2025-12,Salário de mãe,cat-moveis-planejados,350,350,IGNORADO,TRUE,acc-pix,,RECORRENTE,migrado-saidas
tx-2024-07-academia,tpl-academia,2024-07,Academia,cat-salario-de-mae,129,129,PAGO,FALSE,acc-credito,fat-credito-2024-07,RECORRENTE,migrado-saidas
tx-2024-08-academia,tpl-academia,2024-08,Academia,cat-salario-de-mae,129,129,IGNORADO,FALSE,acc-credito,fat-credito-2024-08,RECORRENTE,migrado-saidas
tx-2024-09-academia,tpl-academia,2024-09,Academia,cat-salario-de-mae,129,129,IGNORADO,FALSE,acc-credito,fat-credito-2024-09,RECORRENTE,migrado-saidas
tx-2024-10-academia,tpl-academia,2024-10,Academia,cat-salario-de-mae,"41,9","41,9",PAGO,FALSE,acc-credito,fat-credito-2024-10,RECORRENTE,migrado-saidas
tx-2024-11-academia,tpl-academia,2024-11,Academia,cat-salario-de-mae,129,129,PAGO,FALSE,acc-credito,fat-credito-2024-11,RECORRENTE,migrado-saidas
tx-2024-12-academia,tpl-academia,2024-12,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2024-12,RECORRENTE,migrado-saidas
tx-2025-01-academia,tpl-academia,2025-01,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-01,RECORRENTE,migrado-saidas
tx-2025-02-academia,tpl-academia,2025-02,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-02,RECORRENTE,migrado-saidas
tx-2025-03-academia,tpl-academia,2025-03,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-03,RECORRENTE,migrado-saidas
tx-2025-04-academia,tpl-academia,2025-04,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-04,RECORRENTE,migrado-saidas
tx-2025-05-academia,tpl-academia,2025-05,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-05,RECORRENTE,migrado-saidas
tx-2025-06-academia,tpl-academia,2025-06,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-06,RECORRENTE,migrado-saidas
tx-2025-07-academia,tpl-academia,2025-07,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-07,RECORRENTE,migrado-saidas
tx-2025-08-academia,tpl-academia,2025-08,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-08,RECORRENTE,migrado-saidas
tx-2025-09-academia,tpl-academia,2025-09,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-09,RECORRENTE,migrado-saidas
tx-2025-10-academia,tpl-academia,2025-10,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-10,RECORRENTE,migrado-saidas
tx-2025-11-academia,tpl-academia,2025-11,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-11,RECORRENTE,migrado-saidas
tx-2025-12-academia,tpl-academia,2025-12,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2025-12,RECORRENTE,migrado-saidas
tx-2026-01-academia,tpl-academia,2026-01,Academia,cat-salario-de-mae,59,59,PAGO,FALSE,acc-credito,fat-credito-2026-01,RECORRENTE,migrado-saidas
tx-2026-02-academia,tpl-academia,2026-02,Academia,cat-salario-de-mae,"30,09","30,09",PAGO,FALSE,acc-credito,fat-credito-2026-02,RECORRENTE,migrado-saidas
tx-2026-03-academia,tpl-academia,2026-03,Academia,cat-salario-de-mae,"30,09","30,09",PAGO,FALSE,acc-credito,fat-credito-2026-03,RECORRENTE,migrado-saidas
tx-2026-04-academia,tpl-academia,2026-04,Academia,cat-salario-de-mae,"30,09","30,09",PAGO,FALSE,acc-credito,fat-credito-2026-04,RECORRENTE,migrado-saidas
tx-2026-05-academia,tpl-academia,2026-05,Academia,cat-salario-de-mae,"30,09","30,09",PAGO,FALSE,acc-credito,fat-credito-2026-05,RECORRENTE,migrado-saidas
tx-2026-06-academia,tpl-academia,2026-06,Academia,cat-salario-de-mae,"30,09","30,09",PAGO,FALSE,acc-credito,fat-credito-2026-06,RECORRENTE,migrado-saidas
tx-2026-07-academia,tpl-academia,2026-07,Academia,cat-salario-de-mae,"30,09","30,09",PENDENTE,FALSE,acc-credito,fat-credito-2026-07,RECORRENTE,migrado-saidas
tx-2026-08-academia,tpl-academia,2026-08,Academia,cat-salario-de-mae,"30,09","30,09",PENDENTE,FALSE,acc-credito,fat-credito-2026-08,RECORRENTE,migrado-saidas
tx-2026-09-academia,tpl-academia,2026-09,Academia,cat-salario-de-mae,"30,09","30,09",PENDENTE,FALSE,acc-credito,fat-credito-2026-09,RECORRENTE,migrado-saidas
tx-2026-10-academia,tpl-academia,2026-10,Academia,cat-salario-de-mae,"30,09","30,09",PENDENTE,FALSE,acc-credito,fat-credito-2026-10,RECORRENTE,migrado-saidas
tx-2026-11-academia,tpl-academia,2026-11,Academia,cat-salario-de-mae,"30,09","30,09",PENDENTE,FALSE,acc-credito,fat-credito-2026-11,RECORRENTE,migrado-saidas
tx-2026-12-academia,tpl-academia,2026-12,Academia,cat-salario-de-mae,"30,09","30,09",PENDENTE,FALSE,acc-credito,fat-credito-2026-12,RECORRENTE,migrado-saidas
tx-2024-07-seguro-do-carro,tpl-seguro-do-carro,2024-07,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2024-07,RECORRENTE,migrado-saidas
tx-2024-08-seguro-do-carro,tpl-seguro-do-carro,2024-08,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2024-08,RECORRENTE,migrado-saidas
tx-2024-09-seguro-do-carro,tpl-seguro-do-carro,2024-09,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2024-09,RECORRENTE,migrado-saidas
tx-2024-10-seguro-do-carro,tpl-seguro-do-carro,2024-10,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2024-10,RECORRENTE,migrado-saidas
tx-2024-11-seguro-do-carro,tpl-seguro-do-carro,2024-11,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2024-11,RECORRENTE,migrado-saidas
tx-2024-12-seguro-do-carro,tpl-seguro-do-carro,2024-12,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2024-12,RECORRENTE,migrado-saidas
tx-2025-01-seguro-do-carro,tpl-seguro-do-carro,2025-01,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-01,RECORRENTE,migrado-saidas
tx-2025-02-seguro-do-carro,tpl-seguro-do-carro,2025-02,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-02,RECORRENTE,migrado-saidas
tx-2025-03-seguro-do-carro,tpl-seguro-do-carro,2025-03,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-03,RECORRENTE,migrado-saidas
tx-2025-04-seguro-do-carro,tpl-seguro-do-carro,2025-04,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-04,RECORRENTE,migrado-saidas
tx-2025-05-seguro-do-carro,tpl-seguro-do-carro,2025-05,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-05,RECORRENTE,migrado-saidas
tx-2025-06-seguro-do-carro,tpl-seguro-do-carro,2025-06,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-06,RECORRENTE,migrado-saidas
tx-2025-07-seguro-do-carro,tpl-seguro-do-carro,2025-07,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-07,RECORRENTE,migrado-saidas
tx-2025-08-seguro-do-carro,tpl-seguro-do-carro,2025-08,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-08,RECORRENTE,migrado-saidas
tx-2025-09-seguro-do-carro,tpl-seguro-do-carro,2025-09,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-09,RECORRENTE,migrado-saidas
tx-2025-10-seguro-do-carro,tpl-seguro-do-carro,2025-10,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-10,RECORRENTE,migrado-saidas
tx-2025-11-seguro-do-carro,tpl-seguro-do-carro,2025-11,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-11,RECORRENTE,migrado-saidas
tx-2025-12-seguro-do-carro,tpl-seguro-do-carro,2025-12,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2025-12,RECORRENTE,migrado-saidas
tx-2026-01-seguro-do-carro,tpl-seguro-do-carro,2026-01,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2026-01,RECORRENTE,migrado-saidas
tx-2026-02-seguro-do-carro,tpl-seguro-do-carro,2026-02,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2026-02,RECORRENTE,migrado-saidas
tx-2026-03-seguro-do-carro,tpl-seguro-do-carro,2026-03,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2026-03,RECORRENTE,migrado-saidas
tx-2026-04-seguro-do-carro,tpl-seguro-do-carro,2026-04,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2026-04,RECORRENTE,migrado-saidas
tx-2026-05-seguro-do-carro,tpl-seguro-do-carro,2026-05,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2026-05,RECORRENTE,migrado-saidas
tx-2026-06-seguro-do-carro,tpl-seguro-do-carro,2026-06,Seguro do carro,cat-academia,214,214,PAGO,FALSE,acc-credito,fat-credito-2026-06,RECORRENTE,migrado-saidas
tx-2026-07-seguro-do-carro,tpl-seguro-do-carro,2026-07,Seguro do carro,cat-academia,214,214,PENDENTE,FALSE,acc-credito,fat-credito-2026-07,RECORRENTE,migrado-saidas
tx-2026-08-seguro-do-carro,tpl-seguro-do-carro,2026-08,Seguro do carro,cat-academia,214,214,PENDENTE,FALSE,acc-credito,fat-credito-2026-08,RECORRENTE,migrado-saidas
tx-2026-09-seguro-do-carro,tpl-seguro-do-carro,2026-09,Seguro do carro,cat-academia,214,214,PENDENTE,FALSE,acc-credito,fat-credito-2026-09,RECORRENTE,migrado-saidas
tx-2026-10-seguro-do-carro,tpl-seguro-do-carro,2026-10,Seguro do carro,cat-academia,214,214,PENDENTE,FALSE,acc-credito,fat-credito-2026-10,RECORRENTE,migrado-saidas
tx-2026-11-seguro-do-carro,tpl-seguro-do-carro,2026-11,Seguro do carro,cat-academia,214,214,PENDENTE,FALSE,acc-credito,fat-credito-2026-11,RECORRENTE,migrado-saidas
tx-2026-12-seguro-do-carro,tpl-seguro-do-carro,2026-12,Seguro do carro,cat-academia,214,214,PENDENTE,FALSE,acc-credito,fat-credito-2026-12,RECORRENTE,migrado-saidas
tx-2024-07-hormonios,tpl-hormonios,2024-07,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2024-07,RECORRENTE,migrado-saidas
tx-2024-08-hormonios,tpl-hormonios,2024-08,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2024-08,RECORRENTE,migrado-saidas
tx-2024-09-hormonios,tpl-hormonios,2024-09,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2024-09,RECORRENTE,migrado-saidas
tx-2024-10-hormonios,tpl-hormonios,2024-10,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2024-10,RECORRENTE,migrado-saidas
tx-2024-11-hormonios,tpl-hormonios,2024-11,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2024-11,RECORRENTE,migrado-saidas
tx-2024-12-hormonios,tpl-hormonios,2024-12,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2024-12,RECORRENTE,migrado-saidas
tx-2025-01-hormonios,tpl-hormonios,2025-01,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-01,RECORRENTE,migrado-saidas
tx-2025-02-hormonios,tpl-hormonios,2025-02,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-02,RECORRENTE,migrado-saidas
tx-2025-03-hormonios,tpl-hormonios,2025-03,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-03,RECORRENTE,migrado-saidas
tx-2025-04-hormonios,tpl-hormonios,2025-04,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-04,RECORRENTE,migrado-saidas
tx-2025-05-hormonios,tpl-hormonios,2025-05,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-05,RECORRENTE,migrado-saidas
tx-2025-06-hormonios,tpl-hormonios,2025-06,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-06,RECORRENTE,migrado-saidas
tx-2025-07-hormonios,tpl-hormonios,2025-07,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-07,RECORRENTE,migrado-saidas
tx-2025-08-hormonios,tpl-hormonios,2025-08,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-08,RECORRENTE,migrado-saidas
tx-2025-09-hormonios,tpl-hormonios,2025-09,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-09,RECORRENTE,migrado-saidas
tx-2025-10-hormonios,tpl-hormonios,2025-10,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2025-10,RECORRENTE,migrado-saidas
tx-2025-11-hormonios,tpl-hormonios,2025-11,Hormônios,cat-seguro-do-carro,100,100,IGNORADO,FALSE,acc-credito,fat-credito-2025-11,RECORRENTE,migrado-saidas
tx-2025-12-hormonios,tpl-hormonios,2025-12,Hormônios,cat-seguro-do-carro,100,100,IGNORADO,FALSE,acc-credito,fat-credito-2025-12,RECORRENTE,migrado-saidas
tx-2026-01-hormonios,tpl-hormonios,2026-01,Hormônios,cat-seguro-do-carro,100,100,IGNORADO,FALSE,acc-credito,fat-credito-2026-01,RECORRENTE,migrado-saidas
tx-2026-02-hormonios,tpl-hormonios,2026-02,Hormônios,cat-seguro-do-carro,100,100,IGNORADO,FALSE,acc-credito,fat-credito-2026-02,RECORRENTE,migrado-saidas
tx-2026-03-hormonios,tpl-hormonios,2026-03,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2026-03,RECORRENTE,migrado-saidas
tx-2026-04-hormonios,tpl-hormonios,2026-04,Hormônios,cat-seguro-do-carro,100,100,PAGO,FALSE,acc-credito,fat-credito-2026-04,RECORRENTE,migrado-saidas
tx-2026-05-hormonios,tpl-hormonios,2026-05,Hormônios,cat-seguro-do-carro,100,100,IGNORADO,FALSE,acc-credito,fat-credito-2026-05,RECORRENTE,migrado-saidas
tx-2026-06-hormonios,tpl-hormonios,2026-06,Hormônios,cat-seguro-do-carro,100,100,IGNORADO,FALSE,acc-credito,fat-credito-2026-06,RECORRENTE,migrado-saidas
tx-2026-07-hormonios,tpl-hormonios,2026-07,Hormônios,cat-seguro-do-carro,100,100,PENDENTE,FALSE,acc-credito,fat-credito-2026-07,RECORRENTE,migrado-saidas
tx-2026-08-hormonios,tpl-hormonios,2026-08,Hormônios,cat-seguro-do-carro,100,100,PENDENTE,FALSE,acc-credito,fat-credito-2026-08,RECORRENTE,migrado-saidas
tx-2026-09-hormonios,tpl-hormonios,2026-09,Hormônios,cat-seguro-do-carro,100,100,PENDENTE,FALSE,acc-credito,fat-credito-2026-09,RECORRENTE,migrado-saidas
tx-2026-10-hormonios,tpl-hormonios,2026-10,Hormônios,cat-seguro-do-carro,100,100,PENDENTE,FALSE,acc-credito,fat-credito-2026-10,RECORRENTE,migrado-saidas
tx-2026-11-hormonios,tpl-hormonios,2026-11,Hormônios,cat-seguro-do-carro,100,100,PENDENTE,FALSE,acc-credito,fat-credito-2026-11,RECORRENTE,migrado-saidas
tx-2026-12-hormonios,tpl-hormonios,2026-12,Hormônios,cat-seguro-do-carro,100,100,PENDENTE,FALSE,acc-credito,fat-credito-2026-12,RECORRENTE,migrado-saidas
tx-2024-08-internet,tpl-internet,2024-08,Internet,cat-hormonios,"59,9","59,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-09-internet,tpl-internet,2024-09,Internet,cat-hormonios,"59,9","59,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-10-internet,tpl-internet,2024-10,Internet,cat-hormonios,"59,9","59,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-11-internet,tpl-internet,2024-11,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-12-internet,tpl-internet,2024-12,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-01-internet,tpl-internet,2025-01,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-02-internet,tpl-internet,2025-02,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-03-internet,tpl-internet,2025-03,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-04-internet,tpl-internet,2025-04,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-05-internet,tpl-internet,2025-05,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-06-internet,tpl-internet,2025-06,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-07-internet,tpl-internet,2025-07,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-08-internet,tpl-internet,2025-08,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-09-internet,tpl-internet,2025-09,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-10-internet,tpl-internet,2025-10,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-11-internet,tpl-internet,2025-11,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-12-internet,tpl-internet,2025-12,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-01-internet,tpl-internet,2026-01,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-02-internet,tpl-internet,2026-02,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-03-internet,tpl-internet,2026-03,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-04-internet,tpl-internet,2026-04,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-05-internet,tpl-internet,2026-05,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-06-internet,tpl-internet,2026-06,Internet,cat-hormonios,"119,9","119,9",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-07-internet,tpl-internet,2026-07,Internet,cat-hormonios,"119,9","119,9",PENDENTE,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-08-internet,tpl-internet,2026-08,Internet,cat-hormonios,"119,9","119,9",PENDENTE,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-09-internet,tpl-internet,2026-09,Internet,cat-hormonios,"119,9","119,9",PENDENTE,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-10-internet,tpl-internet,2026-10,Internet,cat-hormonios,"119,9","119,9",PENDENTE,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-11-internet,tpl-internet,2026-11,Internet,cat-hormonios,"119,9","119,9",PENDENTE,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2026-12-internet,tpl-internet,2026-12,Internet,cat-hormonios,"119,9","119,9",PENDENTE,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-08-condominio,tpl-condominio,2024-08,Condôminio,cat-internet,,,PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-09-condominio,tpl-condominio,2024-09,Condôminio,cat-internet,"299,92","299,92",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-10-condominio,tpl-condominio,2024-10,Condôminio,cat-internet,"264,12","264,12",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-11-condominio,tpl-condominio,2024-11,Condôminio,cat-internet,"264,12","264,12",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2024-12-condominio,tpl-condominio,2024-12,Condôminio,cat-internet,"260,12","260,12",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-01-condominio,tpl-condominio,2025-01,Condôminio,cat-internet,"250,12","250,12",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-02-condominio,tpl-condominio,2025-02,Condôminio,cat-internet,"250,12","250,12",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
tx-2025-03-condominio,tpl-condominio,2025-03,Condôminio,cat-internet,"300,12","300,12",PAGO,TRUE,acc-boleto,,RECORRENTE,migrado-saidas
